"Molecule ChEMBL ID	SMILES#RO5 Violations	label	pIC50	Molwt	LogP	HBA	HBD"
"CHEMBL3657165	Cc1c(-c2ccc(OC(F)(F)F)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12	2	1	7.301029995663981	524.5830000000004	7.133920000000007	5	1"
"CHEMBL3657171	N#Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12	1	1	7.9586073148417755	467.5690000000003	5.504180000000005	6	2"
"CHEMBL2407647	COc1cc(CNC(=O)[C@@]2(Cc3ccccc3)OC(=O)N([C@@H]3CCc4ccccc43)C2=O)cc(OC)c1	1	0	4.769551078621727	500.55100000000033	3.967800000000003	6	1"
"CHEMBL211816	CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]ncc3c1C2	0	1	7.031517051446066	308.42500000000007	4.822100000000004	2	1"
"CHEMBL211800	O=C1CC[C@@]2(CCC3CC3)Cc3c(ccc4[nH]ncc34)C2=C1Br	0	1	6.6401645176601125	371.2780000000001	4.7645000000000035	2	1"
"CHEMBL4539135	O=S(=O)(Nc1ccc2cc[nH]c2c1)c1ccc(F)cc1	0	1	8.480172006224281	290.319	3.107800000000001	2	2"
"CHEMBL211666	O=C1CC[C@@]2(CC3CC3)Cc3c(ccc4[nH]ncc34)C2=C1Br	0	1	6.638272163982407	357.25100000000003	4.374400000000003	2	1"
"CHEMBL3774660	C/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	1	1	8.886056647693161	373.49600000000004	5.311600000000005	3	1"
"CHEMBL153062	CCCCCCCCCc1ccc(O)cc1	0	1	6.4236586497942065	220.35600000000002	4.685300000000005	1	1"
"CHEMBL311640	O=c1c2oc3cc(O)ccc3c2oc2cc(O)cc(O)c12	0	1	7.167491087293763	284.223	2.8092	6	3"
"CHEMBL420611	Oc1ccc2c(c1)SC(c1ccccc1)C(c1ccc(OCCN3CCCCC3)cc1)O2	1	1	7.924453038607469	447.6000000000004	6.224000000000006	5	1"
"CHEMBL4161120	Clc1cc2nc(-c3cc4ccccc4n3Cc3ccccc3)[nH]c2cc1Cl	1	1	7.115034801799268	392.2890000000001	6.539700000000004	2	1"
"CHEMBL4205118	O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)C12CC3CC(CC1C3)C2	2	1	8.698970004336019	551.7710000000003	7.7517000000000085	3	2"
"CHEMBL4584370	C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@](C)(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F	1	1	9.199970640755863	457.49600000000015	5.197100000000004	3	2"
"CHEMBL3775375	CCCC(=O)Oc1ccc(/C(=C(/C)c2ccccc2)c2ccc(OCCN3CCCCC3)cc2)cc1	1	1	7.477555766493679	483.6520000000004	7.235800000000008	4	0"
"CHEMBL4437725	CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc3[nH]ncc3cc21	1	1	7.568636235841013	487.55000000000024	6.046500000000006	4	1"
"CHEMBL3622365	CCN(Cc1ccc(C(=O)N2CCc3ccc(O)cc3C2)cc1)Cc1ccccn1	0	0	4.609064892896622	401.5100000000001	4.007800000000003	4	1"
"CHEMBL4464224	Oc1ccc2c(c1)OC(c1ccc(OCCN3CC(CF)C3)cc1)C1=C2CCOc2cc(O)ccc21	1	1	10.346787486224656	489.5430000000003	5.204900000000006	6	2"
"CHEMBL3427402	Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O	1	1	8.4089353929735	498.4090000000003	6.262720000000004	6	2"
"CHEMBL1784260	COc1cc(O)c(/C=C\C(C)(C)O)c(O)c1C(=O)/C=C/c1ccc(O)cc1	0	0	4.096910013008056	370.401	3.492200000000003	6	4"
"CHEMBL4458123	COc1cc(N2CCN(CCCCCOc3ccc([C@@H]4c5ccc(O)cc5CC[C@@H]4c4ccccc4)cc3)CC2)cc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2	2	1	9.309803919971486	742.9169999999998	6.395000000000008	8	2"
"CHEMBL4470926	CCC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21	1	1	9.30102999566398	475.5600000000002	5.832400000000006	5	2"
"CHEMBL4543969	CC1=C(c2ccccc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccccc21	1	1	8.958607314841776	429.5350000000001	6.031100000000006	3	0"
"CHEMBL2401848	CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)Cc2ccc(-c3cn(CCCCCC(=O)NO)nn3)cc2)cc1)c1ccccc1	2	1	6.605548319173782	643.8320000000003	7.890800000000008	7	2"
"CHEMBL206547	CCC1Oc2c(ccc(O)c2C)-c2ccc(O)c(C)c21	0	1	6.995678626217357	270.328	4.225140000000003	3	2"
"CHEMBL206500	CCc1c(O)ccc2c1oc(=O)c1c(C)c(O)ccc12	0	1	6.6401645176601125	270.28399999999993	3.228220000000001	4	2"
"CHEMBL4633486	Oc1ccc(P(=[Se])(c2ccccc2)c2ccccc2)cc1	None	0	4.698970004336019	357.2510000000001	2.7696000000000014	1	1"
"CHEMBL4777139	C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2ccc(NC3CN(CCCF)C3)c(F)n2)N1CC(F)(F)F	1	1	9.0	512.5020000000003	4.590100000000003	5	2"
"CHEMBL4789498	C[C@@H]1Cc2c(cc(F)c3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F	0	1	9.700057099977233	494.5120000000003	4.451000000000003	5	2"
"CHEMBL3109601	Cc1ccc2c(C(Nc3ccc(Cl)cc3)c3ccccc3Cl)c(C)[nH]c2c1	1	0	4.581698708680253	395.33300000000014	7.293040000000005	1	2"
"CHEMBL4740982	Cl.Oc1ccc(/C(=C(\CCCF)c2ccccc2)c2ccc(C3CNC3)cc2)cc1	1	1	6.443697499232713	423.9590000000001	6.209600000000006	2	2"
"CHEMBL384709	CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nnc3c1C2	0	1	6.047691990337873	349.35600000000005	4.369400000000003	3	1"
"CHEMBL441366	CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2	0	1	6.657577319177793	309.41300000000007	4.217100000000003	3	1"
"CHEMBL213529	CCCC12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2	0	1	6.213248577854438	295.3860000000001	3.8270000000000026	3	1"
"CHEMBL4159672	CCCCOC(=O)c1cc(Br)c(O)c(Br)c1	0	0	4.404503778174426	352.022	3.874100000000002	3	1"
"CHEMBL4742785	Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2CCC[C@@H]2CO)cc1)c1ccccc1	0	1	6.38933983691012	510.0740000000004	5.381100000000006	5	3"
"CHEMBL4764628	Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2C[C@H]3C[C@H]3[C@H]2CO)cc1)c1ccccc1	0	1	6.559090917934783	522.0850000000004	5.237000000000006	5	3"
"CHEMBL2403359	Cc1cc(C2(c3ccc(O)c(C)c3)CCCCC2)ccc1O	0	1	6.638272163982407	296.40999999999997	4.964840000000004	2	2"
"CHEMBL2403358	Cc1cc(C2(c3ccc(O)c(C)c3)CCCC2)ccc1O	0	1	7.075720713938117	282.383	4.574740000000004	2	2"
"CHEMBL1083326	CC(C)=CCc1c([C@H]2CCc3ccc(O)cc3O2)cc(O)c(O)c1CC=C(C)C	1	0	3.8207355356609742	394.5110000000002	5.887100000000006	4	3"
"CHEMBL463804	Oc1ccc([C@H]2CCc3ccc(O)cc3O2)cc1	0	0	4.581698708680253	242.27400000000003	3.164100000000002	3	2"
"CHEMBL4077815	CCc1c(-c2ccc(O)cc2F)c(=O)oc2cc(O)ccc12	0	1	7.920818753952375	300.28499999999997	3.572700000000002	4	2"
"CHEMBL4074375	CC1(c2ccc(CCC(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1	0	1	6.6595558851598815	405.46900000000016	4.874700000000003	3	2"
"CHEMBL4101848	CC(C)c1ccc(N2CCc3cc(O)ccc3[C@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)F)cc1	1	1	7.113509274827518	463.52400000000006	6.184800000000006	3	2"
"CHEMBL3805385	CCCCCCCCCCCCCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1	2	1	8.744727494896694	657.9610000000001	11.440399999999986	6	3"
"CHEMBL4577622	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1	2	1	9.221848749616356	975.1879999999999	7.963420000000009	10	4"
"CHEMBL4174801	CCCCOC(=O)c1cc(I)c(O)c(I)c1	0	0	4.460923901207224	446.022	3.558300000000002	3	1"
"CHEMBL4176843	CCCCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C	1	1	8.619788758288394	467.7380000000003	8.224240000000009	3	2"
"CHEMBL4173298	CCCCCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C	1	1	6.774690718274138	396.61500000000007	7.854440000000009	2	1"
"CHEMBL4175592	CCCCCCCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C	1	1	6.3979400086720375	424.6690000000002	8.634640000000005	2	1"
"CHEMBL4228886	O=Cc1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1	1	1	6.3904055907747805	360.384	5.0854000000000035	3	1"
"CHEMBL1091535	CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1	1	1	8.356547323513812	370.44800000000004	5.859100000000005	2	2"
"CHEMBL4533684	COc1cc(N2CCN(CCC3CCN(c4ccc([C@@H]5c6ccc(O)cc6CC[C@@H]5c5ccccc5)cc4F)CC3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2	2	1	9.154901959985743	785.9609999999997	6.591500000000007	8	2"
"CHEMBL4090876	CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(C(F)(F)F)cc1	1	1	6.924453038607469	453.46000000000015	5.835000000000004	3	2"
"CHEMBL4101120	CNC(=O)/C=C/c1ccc(C2(C)c3ccc(O)cc3CCN2c2ccc(F)cc2)cc1	0	1	6.920818753952375	416.4960000000001	4.616700000000003	3	2"
"CHEMBL4076649	Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1	1	1	6.684029654543082	399.4900000000001	5.1246200000000055	3	2"
"CHEMBL4209434	CC1(C)CCC(=O)C2=C1OC1=C(C(=O)CCC1)C2c1cc2ccccc2n1Cc1ccccc1	1	0	4.259637310505756	451.56600000000014	6.453700000000007	4	0"
"CHEMBL4554684	CC(C)CN1CCc2cccc3[nH]cc(c23)C1c1ccc(/C=C/C(=O)O)cc1	0	0	4.399999967876858	374.4840000000001	4.869200000000004	2	2"
"CHEMBL4515724	C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1CC(C)(C)F	0	1	8.79997073344623	407.48900000000015	4.744800000000003	3	2"
"CHEMBL4099302	CN(CCO)C(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1	1	1	8.267606240177031	443.5870000000002	5.114100000000006	3	2"
"CHEMBL4167575	CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2cc(O)ccc21	1	1	9.69897000433602	471.59700000000026	6.271300000000007	5	2"
"CHEMBL4175025	CC1=C(c2cccc(C#N)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21	1	1	9.154901959985743	480.6080000000003	6.437380000000008	5	1"
"CHEMBL3589346	O=S(=O)(Oc1ccccc1)[C@H]1C[C@H]2O[C@@H]1C(c1ccc(O)cc1)=C2c1ccc(O)cc1	0	1	7.853871964321763	436.4850000000001	3.957100000000003	6	2"
"CHEMBL3586193	CCCCCCCCCCCCCCCCNCCOc1ccc(/C(=C(/CC)c2ccccc2)c2ccc(O)cc2)cc1	2	1	8.318758762624412	583.9010000000003	11.21099999999999	3	2"
"CHEMBL4743256	COc1cc(NC2CN(CCCF)C2)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F	2	1	10.4000078224159	501.5970000000002	5.018400000000005	5	2"
"CHEMBL4168008	CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CCCCC3)cc2)Oc2ccc(O)cc21	1	1	9.69897000433602	471.5970000000003	6.415400000000007	5	2"
"CHEMBL4164869	CC1=C(c2ccc(O)cc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21	1	1	10.0	471.59700000000026	6.271300000000007	5	2"
"CHEMBL93792	O=S(=O)(c1cccc2ccccc12)N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1	0	1	7.552841968657781	431.51300000000015	4.587400000000004	4	2"
"CHEMBL4081295	CC(C)c1ccccc1N1CCc2cc(O)ccc2C1(C)c1ccc(/C=C/C(=O)O)cc1	1	0	5.0	427.5440000000001	5.939600000000007	3	2"
"CHEMBL4086181	CCCc1nnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)o1	1	1	7.251811972993798	469.5600000000002	6.363400000000007	5	1"
"CHEMBL4064677	Cc1nnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)o1	1	1	6.946921556516581	441.5060000000002	5.719320000000005	5	1"
"CHEMBL4061770	CC(C)c1ccc(N2CCc3cc(O)ccc3C2(c2ccc(/C=C/C(=O)O)cc2)C(F)(F)F)cc1	1	1	6.856985199745905	481.51400000000007	6.4820000000000055	3	2"
"CHEMBL379252	Cc1cc(-n2cnc3cc(O)cc(O)c3c2=O)ccc1O	0	0	4.460597675307693	284.271	1.8109199999999999	6	3"
"CHEMBL203122	CC(C)c1nc2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1	0	0	4.152433509857412	312.325	2.6259000000000006	6	3"
"CHEMBL215428	CCC12CCC(=O)C(c3ccc(O)cc3)=C1c1ccc3[nH]nnc3c1C2	0	1	7.091514981121351	345.4020000000001	3.889700000000002	4	2"
"CHEMBL195786	COc1c(O)ccc2cc(-c3ccc(O)cc3)ccc12	0	1	6.053547734986926	266.296	3.9266000000000014	3	2"
"CHEMBL4447143	CC1=C(C2CCC(F)(F)CC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21	1	1	9.769551078621726	487.56200000000024	6.405000000000007	4	1"
"CHEMBL4567402	CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)c(F)c21	1	1	9.69897000433602	481.51400000000024	6.014900000000006	4	1"
"CHEMBL3290287	CCOc1ccc2c(c1)CCCC(c1ccccc1)=C2c1ccc(OCCN(C)C)cc1	1	1	8.522878745280337	427.5880000000002	6.3211000000000075	3	0"
"CHEMBL3360847	O=C1N(c2ccc(O)cc2)[C@@H](c2ccc(O)cc2)C1(c1ccccc1)c1ccccc1	1	1	7.397940008672037	407.46900000000005	5.172000000000003	3	2"
"CHEMBL3360841	O=C1C[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1	0	0	4.886056647693163	255.27300000000002	2.575800000000001	3	2"
"CHEMBL2071172	COc1ccccc1C(=O)Oc1cccc2c(O)cccc12	0	0	4.966576244513051	294.306	3.773200000000002	4	1"
"CHEMBL4638997	C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CC4(CF)CC4)C3)cc2F)N1CC(C)(C)F	2	1	9.283996656365199	529.6220000000004	6.342900000000006	3	1"
"CHEMBL4634404	C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(C[C@H]4C[C@@H]4F)C3)cc2F)N1CC(C)(C)F	2	1	9.259637310505756	515.5950000000003	5.951200000000006	3	1"
"CHEMBL124474	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(CCCN3CCCCC3)cc2)cc1	1	1	8.853871964321762	461.6270000000004	6.483400000000006	5	2"
"CHEMBL3827193	CCN(CC)CCCOc1ccc(-n2c3c(c4ccc(OC)cc4c2=O)C(=O)c2cc(OC)ccc2-3)cc1	2	0	4.4001169279263115	512.6060000000003	5.330000000000005	7	0"
"CHEMBL4782243	C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S@@](=N)(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O	2	1	8.744727494896694	621.7970000000003	8.98067	4	3"
"CHEMBL4637677	N#CC1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1	0	1	6.0506099933550885	377.44400000000024	3.0849800000000016	6	2"
"CHEMBL4645341	CCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCOCC2)cc1	0	1	6.657577319177793	440.4960000000004	2.3609	8	2"
"CHEMBL425092	CCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	0	1	6.809668301829707	314.33700000000005	3.4624000000000015	5	3"
"CHEMBL3597499	CC[C@H](C)[C@@H]1NC(=O)[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O)NC(=O)[C@H](CC(C)C)NC1=O	None	1	7.886056647693162	1128.4829999999993	-2.5610600000000145	15	17"
"CHEMBL3597498	CC[C@H](C)[C@@H]1NC(=O)[C@H](NC(=O)[C@@H](N)CCCCN)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O)NC(=O)[C@H](CC(C)C)NC1=O	None	1	7.455931955649724	1086.4419999999993	-2.0854300000000103	15	15"
"CHEMBL216334	CC(C)(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	0	1	6.665546248849069	342.3910000000001	4.098500000000002	5	3"
"CHEMBL1370120	O=c1oc2ccccc2n1CCn1c2ccccc2c2nc3ccccc3nc21	0	0	4.746114866669823	380.40700000000004	4.345800000000003	6	0"
"CHEMBL1414254	CNc1nnc(-c2cc3cc(Cl)ccc3oc2=O)s1	0	0	4.956330091068421	293.735	3.0066000000000006	6	1"
"CHEMBL1532659	Cc1sc2ncnc(NCc3ccco3)c2c1C	0	0	4.452466130300729	259.334	3.5132400000000024	5	1"
"CHEMBL1332402	Cc1ccc(NC(=O)CN2C(=O)S/C(=C/c3ccc(-c4cc(C(=O)O)ccc4C)o3)C2=O)cc1C	1	0	4.7403229967925276	490.5370000000003	5.245060000000004	6	2"
"CHEMBL1326483	NC(=O)c1ccccc1OCC1CC(c2ccccc2)=NO1	0	0	4.523858459739527	296.32599999999996	2.357500000000001	4	1"
"CHEMBL1468124	COC(=O)c1cnn2c(C(F)(F)F)cc(-c3ccco3)nc12	0	0	4.372566751049347	311.21900000000005	2.7947000000000006	6	0"
"CHEMBL1484998	O=C(NCc1ccco1)c1cc2cc3ccc(Cl)cc3nc2o1	0	0	4.751930806864504	326.7390000000001	4.157400000000002	4	1"
"CHEMBL1350069	CC(C)CC(=O)Nc1ccc(C(=O)COc2ccc(-c3nnco3)cc2)cc1	0	0	4.6525126912147465	379.41600000000005	3.9829000000000025	6	1"
"CHEMBL1548361	O=C(c1cccc(F)c1)N1CCN(C(=O)c2cc3ncc(Br)cn3n2)CC1	0	0	4.476735164876172	432.25300000000004	2.2291	5	0"
"CHEMBL1509933	Cc1ccccc1Nc1nnc(SCC(=O)NC(=O)NCc2ccco2)s1	0	0	4.762328354831345	403.48900000000015	3.3012200000000007	8	3"
"CHEMBL1608989	O=C(Nc1ccc2oc(-c3ccc4ccccc4c3)nc2c1)c1cccs1	1	0	4.556959616158586	370.43300000000005	5.961800000000004	4	1"
"CHEMBL1531555	COc1ccccc1C(=O)Nc1nc(-c2cccs2)c(NC(C)=O)s1	0	0	4.7208344718591615	373.45900000000006	4.090900000000002	6	2"
"CHEMBL1453259	CC(=O)OC1CC(C)(C)N(OC(=O)c2ccc(N)cc2)C(C)(C)C1	0	0	4.579266026348547	334.4160000000001	2.925300000000002	6	1"
"CHEMBL1393976	COC(=O)c1ccc(CSc2nc(C)nc3sc(C)c(C)c23)o1	0	0	4.3107291544087465	348.4490000000001	4.288460000000003	7	0"
"CHEMBL222434	Oc1ccc(-c2nn(C3CCCC3)c3c(Cl)cccc23)cc1	1	1	7.744727494896693	312.8	5.177400000000004	3	1"
"CHEMBL221626	Oc1ccc(-c2nn(Cc3ccccc3)c3c(Cl)cccc23)cc1	1	1	6.978810700930063	334.8060000000001	5.110600000000003	3	1"
"CHEMBL426897	Cc1ccc(-n2nc(-c3ccc(O)cc3O)c3ccc(O)cc32)cc1	0	1	7.397940008672037	332.3590000000001	4.117720000000002	5	3"
"CHEMBL222454	Oc1ccc(-c2nn(C3CCCCC3)c3c(Cl)cccc23)cc1	1	1	7.431798275933005	326.827	5.567500000000004	3	1"
"CHEMBL374277	Oc1ccc(-c2nn(-c3cc(F)ccc3F)c3cc(O)ccc23)c(O)c1	0	1	7.508638306165728	354.31200000000007	4.087500000000001	5	3"
"CHEMBL226327	Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccccc3)sc2c1	1	1	7.962573502059376	445.5840000000001	6.930900000000005	5	1"
"CHEMBL577709	Clc1ccc(Nc2nc(-c3ccncc3)cs2)cc1	0	0	4.7402869334295055	287.77500000000003	4.602100000000003	4	1"
"CHEMBL3214324	CN(/N=C/c1cccnc1)c1cnn(-c2ccc(F)c(Cl)c2)c(=O)c1Cl	0	0	4.747933049407163	392.2210000000001	3.543700000000003	6	0"
"CHEMBL1496978	Cc1nnc(NC(=O)CSc2nc3c(c(=O)n2CCc2ccccc2)SC(C)C3)s1	0	0	4.755874351891184	459.6220000000002	3.413420000000002	9	1"
"CHEMBL4591926	C[C@@H]1Cc2c([nH]c3ccccc23)[C@@](C)(c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F	2	1	9.599980364934842	517.6110000000003	5.984400000000006	3	1"
"CHEMBL1337826	CN(C)CC(=O)N1c2ccccc2CCc2ccc(NC(=O)c3ccc(N)cc3)cc21.Cl	0	0	4.807464883014823	450.9700000000001	4.267800000000003	4	2"
"CHEMBL1584299	CCn1c(SCC(=O)Nc2ccc(NC(=O)c3ccco3)c(OC)c2)nc2ccccc2c1=O	0	0	4.445897697877094	478.53000000000026	4.001100000000002	8	2"
"CHEMBL4165518	CCCCCCCCOC(=O)c1cc(C)c(O)c(C)c1	0	0	4.790484985457369	278.392	4.526340000000005	3	1"
"CHEMBL1996233	O=C1CC(c2ccco2)CC(O)=C1/C=N/c1cc(Cl)ccc1O	0	0	4.35846045279168	331.755	4.299700000000002	5	2"
"CHEMBL1585431	CS(=O)(=O)N(CC(=O)NCc1ccco1)c1ccc2c(c1)OCO2	0	0	4.39664914291357	352.36800000000017	1.0907000000000002	6	1"
"CHEMBL1407054	Cc1ccc(-n2nnnc2SCC(=O)Nc2cccc(NC(=O)c3ccco3)c2)cc1C	0	0	4.826297257525372	448.5080000000002	3.855240000000002	8	2"
"CHEMBL1548616	Cc1[nH]c2ccc(-c3nnc(SCC(=O)c4ccccc4F)o3)cc2c1C	0	0	4.584738776811576	381.4320000000001	4.948840000000003	5	1"
"CHEMBL1531512	CCCCCCc1cc2cc(-c3nnc(-c4ccccc4)o3)c(=O)oc2cc1O	1	0	4.456644410414851	390.43900000000014	5.338400000000005	6	1"
"CHEMBL1472407	Cc1nc2cccc(C(=O)NCc3ccccc3)c2o1	0	0	4.314985709125656	266.3	3.0662200000000013	3	1"
"CHEMBL577938	N#Cc1c(-c2ccccc2)cc(-c2ccco2)c(C#N)c1N	0	0	4.475597256416418	285.306	3.939160000000003	4	1"
"CHEMBL3199523	Cc1cc(C)c(S(=O)(=O)/N=C2\C=CC(=O)C(Cl)=C2)c(C)c1	0	0	4.9878058383291775	323.80100000000004	3.003160000000002	3	0"
"CHEMBL4649161	C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCF)C3)cc2F)N1CC(C)(C)F	2	1	10.508638306165727	503.5840000000003	5.952800000000006	3	1"
"CHEMBL45068	O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O	0	1	6.522878745280337	274.272	2.324500000000001	5	4"
"CHEMBL1201151	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C	0	1	7.744727494896693	310.4370000000001	3.915600000000003	2	1"
"CHEMBL402063	C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	0	0	4.2076083105017466	312.45300000000003	4.643600000000005	2	0"
"CHEMBL33808	CCc1cc(O)cc2c1C(=O)[C@@H](c1ccc(O)cc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2	1	1	7.167491087293763	487.5960000000004	5.625100000000006	6	2"
"CHEMBL2071174	COc1cccc(C(=O)Oc2cccc(O)c2)c1	0	0	4.549750891680639	244.246	2.620000000000001	4	1"
"CHEMBL493096	CC(C)CNc1cc(/C=C/c2ccccc2)nc(NCc2ccccc2)n1	1	0	4.920818753952375	358.4890000000001	5.327000000000004	4	2"
"CHEMBL3657153	Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCC(O)CC3)cc2)c2ccc(O)cc12	0	1	7.327902142064282	472.5850000000002	4.911720000000005	6	3"
"CHEMBL3827692	COc1ccc2c(c1)C(=O)c1c-2n(-c2ccc(OCCN3CCCC3)cc2)c(=O)c2cc(OC)ccc12	0	0	4.752026733638194	496.5630000000004	4.693900000000005	7	0"
"CHEMBL511971	Oc1ccc(C2=C(c3ccc(OCCN4CCCCC4)cc3)c3ccc(F)cc3OCC2)cc1	1	1	8.187086643357143	459.56100000000015	6.137600000000005	4	1"
"CHEMBL472468	Oc1ccc(C2=C(c3ccc(OCCN4CCCC4)cc3)CCOc3cc(F)ccc32)cc1	1	1	8.254144804826273	445.5340000000001	5.747500000000006	4	1"
"CHEMBL1784258	COc1cc(O)c(/C=C\C(C)(C)O)c2c1C(=O)C[C@@H](c1ccccc1)O2	0	0	2.4559319556497243	354.402	3.8914000000000035	5	2"
"CHEMBL4279757	Oc1ccc(-c2ccc(-c3ccc(OCCN4CCCC4)cc3Cl)[se]2)c(Cl)c1	None	1	6.381951903287908	481.28100000000006	5.564600000000004	3	1"
"CHEMBL4281803	Cc1cc(O)ccc1-c1cc(-c2ccc(OCCN3CCCC3)cc2)c(-c2ccc(O)cc2C)[se]1	None	1	7.886056647693162	532.5420000000003	6.247240000000007	4	2"
